cnn_sgmt_pkey,street_name,full_street_name,class_code,duel_car_way_yn,corrected_length_miles,direction,facility_type,directionality,surface_type,barrier,innovation,orientation,sharrow,contraflow,install_year,duel_car_id
"300001",05TH,05TH ST,"4",NO,0.0106042399766,,BIKE ROUTE,2W,GREEN-BACKED SHARROWS,,,N/W,YES,NO,"2009","0"
"6610000",HAIGHT,HAIGHT ST,"5",NO,0.0908265370489,,BIKE ROUTE,2W,GREEN-BACKED SHARROWS,,,N/W,YES,NO,"0","0"
"6610000",HAIGHT,HAIGHT ST,"5",NO,0.0908265370489,,BIKE ROUTE,2W,GREEN-BACKED SHARROWS,,,S/E,YES,NO,"0","0"
"6591000",GUERRERO,GUERRERO ST,"3",NO,0.0552434234121,,BIKE LANE,2W,,,,N/W,NO,NO,"2005","0"
"6591000",GUERRERO,GUERRERO ST,"3",NO,0.0552434234121,,BIKE LANE,2W,,,,S/E,NO,NO,"2005","0"
"6552000",GROVE,GROVE ST,"5",NO,0.10517902533,,BIKE ROUTE,2W,,,,N/W,NO,NO,"2001","0"
"6552000",GROVE,GROVE ST,"5",NO,0.10517902533,,BIKE LANE,2W,GREEN-BACKED SHARROWS,,,S/E,YES,NO,"2001","0"
"6553000",GROVE,GROVE ST,"5",NO,0.0912013416313,,BIKE ROUTE,2W,,,,N/W,NO,NO,"2002","0"
"6553000",GROVE,GROVE ST,"5",NO,0.0912013416313,,BIKE LANE,2W,,,,S/E,NO,NO,"2002","0"
"6554000",GROVE,GROVE ST,"5",NO,0.0922768978316,,BIKE LANE,2W,,,,S/E,NO,NO,"2004","0"
"6554000",GROVE,GROVE ST,"5",NO,0.0922768978316,,BIKE ROUTE,2W,,,,N/W,NO,NO,"2004","0"
"6555000",GROVE,GROVE ST,"5",NO,0.0910799133489,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6555000",GROVE,GROVE ST,"5",NO,0.0910799133489,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6556000",GROVE,GROVE ST,"5",NO,0.0911426858666,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6556000",GROVE,GROVE ST,"5",NO,0.0911426858666,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6557000",GROVE,GROVE ST,"5",NO,0.0911462231935,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6557000",GROVE,GROVE ST,"5",NO,0.0911462231935,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6563000",GROVE,GROVE ST,"5",NO,0.0926713096065,,BIKE LANE,2W,,,,N/W,NO,NO,"1999","0"
"6563000",GROVE,GROVE ST,"5",NO,0.0926713096065,,BIKE LANE,2W,,,,S/E,NO,NO,"1999","0"
"6564000",GROVE,GROVE ST,"5",NO,0.092391877229,,BIKE LANE,2W,,,,N/W,NO,NO,"1999","0"
"6564000",GROVE,GROVE ST,"5",NO,0.092391877229,,BIKE LANE,2W,,,,S/E,NO,NO,"1999","0"
"6565000",GROVE,GROVE ST,"5",NO,0.0911121811658,,BIKE LANE,2W,,,,N/W,NO,NO,"1997","0"
"6565000",GROVE,GROVE ST,"5",NO,0.0911121811658,,BIKE LANE,2W,,,,S/E,NO,NO,"1997","0"
"6515000",GREENWICH,GREENWICH ST,"5",NO,0.0911595512798,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6515000",GREENWICH,GREENWICH ST,"5",NO,0.0911595512798,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6516000",GREENWICH,GREENWICH ST,"5",NO,0.0911993432756,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6516000",GREENWICH,GREENWICH ST,"5",NO,0.0911993432756,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6517000",GREENWICH,GREENWICH ST,"5",NO,0.091089094716,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6517000",GREENWICH,GREENWICH ST,"5",NO,0.091089094716,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6518000",GREENWICH,GREENWICH ST,"5",NO,0.090995702312,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6518000",GREENWICH,GREENWICH ST,"5",NO,0.090995702312,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6519000",GREENWICH,GREENWICH ST,"5",NO,0.0913344688517,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6519000",GREENWICH,GREENWICH ST,"5",NO,0.0913344688517,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6520000",GREENWICH,GREENWICH ST,"5",NO,0.0909924029536,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6520000",GREENWICH,GREENWICH ST,"5",NO,0.0909924029536,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6521000",GREENWICH,GREENWICH ST,"5",NO,0.090996842058,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6521000",GREENWICH,GREENWICH ST,"5",NO,0.090996842058,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6522000",GREENWICH,GREENWICH ST,"5",NO,0.0925398468127,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6522000",GREENWICH,GREENWICH ST,"5",NO,0.0925398468127,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6523000",GREENWICH,GREENWICH ST,"5",NO,0.092576228936,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6523000",GREENWICH,GREENWICH ST,"5",NO,0.092576228936,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6524000",GREENWICH,GREENWICH ST,"5",NO,0.0912857598858,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6525000",GREENWICH,GREENWICH ST,"5",NO,0.0760860887541,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"6525000",GREENWICH,GREENWICH ST,"5",NO,0.0760860887541,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"6467000",GREEN,GREEN ST,"5",NO,0.0911678833231,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"6467000",GREEN,GREEN ST,"5",NO,0.0911678833231,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"6468000",GREEN,GREEN ST,"5",NO,0.0910971048315,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"6468000",GREEN,GREEN ST,"5",NO,0.0910971048315,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"6469000",GREEN,GREEN ST,"5",NO,0.0910657599721,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"6260000",GOLDEN GATE,GOLDEN GATE AVE,"4",NO,0.0911841676285,,BIKE LANE,1W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2016","0"
"6261000",GOLDEN GATE,GOLDEN GATE AVE,"4",NO,0.0453203788833,,BIKE LANE,1W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2016","0"
"6262000",GOLDEN GATE,GOLDEN GATE AVE,"4",NO,0.0455708919524,,BIKE LANE,1W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2016","0"
"6263000",GOLDEN GATE,GOLDEN GATE AVE,"4",NO,0.0909128918457,,BIKE LANE,1W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2016","0"
"6264000",GOLDEN GATE,GOLDEN GATE AVE,"4",NO,0.0921779584484,,BIKE LANE,1W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2016","0"
"6277000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.091614362662,,BIKE LANE,2W,,,,N/W,NO,NO,"1998","0"
"6277000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.091614362662,,BIKE LANE,2W,,,,S/E,NO,NO,"1998","0"
"6278000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0910015457114,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"6278000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0910015457114,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"6279000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0913278590927,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"6279000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0913278590927,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"6280000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0937510685842,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"6280000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0937510685842,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"6281000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0529956293642,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"6281000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0529956293642,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"6282000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0488590739559,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"6282000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0488590739559,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"6283000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0492132977811,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"6283000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0492132977811,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"6284000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0492057246512,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"6284000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0492057246512,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"6285000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0492387033501,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"6285000",GOLDEN GATE,GOLDEN GATE AVE,"5",NO,0.0492387033501,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"6230000",GOETHE,GOETHE ST,"5",NO,0.129559918478,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"6230000",GOETHE,GOETHE ST,"5",NO,0.129559918478,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"6154000",GENNESSEE,GENNESSEE ST,"5",NO,0.0486122109783,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"6154000",GENNESSEE,GENNESSEE ST,"5",NO,0.0486122109783,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"6155000",GENNESSEE,GENNESSEE ST,"5",NO,0.0558510465551,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"6155000",GENNESSEE,GENNESSEE ST,"5",NO,0.0558510465551,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"6156000",GENNESSEE,GENNESSEE ST,"5",NO,0.0557856801455,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"6156000",GENNESSEE,GENNESSEE ST,"5",NO,0.0557856801455,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"6157000",GENNESSEE,GENNESSEE ST,"5",NO,0.0590141435244,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"6157000",GENNESSEE,GENNESSEE ST,"5",NO,0.0590141435244,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"6184000",GILMAN,GILMAN AVE,"4",NO,0.124966641623,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"6184000",GILMAN,GILMAN AVE,"4",NO,0.124966641623,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"6185000",GILMAN,GILMAN AVE,"4",NO,0.126670263171,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"6185000",GILMAN,GILMAN AVE,"4",NO,0.126670263171,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"6122000",GELLERT,GELLERT DR,"5",NO,0.121720785912,,BIKE ROUTE,2W,,,,S/E,,NO,"0","0"
"6122000",GELLERT,GELLERT DR,"5",NO,0.121720785912,,BIKE ROUTE,2W,,,,N/W,,NO,"0","0"
"6123000",GELLERT,GELLERT DR,"5",NO,0.14297352752,,BIKE ROUTE,2W,,,,S/E,,NO,"0","0"
"6123000",GELLERT,GELLERT DR,"5",NO,0.14297352752,,BIKE ROUTE,2W,,,,N/W,,NO,"0","0"
"6148204",GENEVA,GENEVA AVE,"3",YES,0.112871659872,S/E,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","46"
"6148204",GENEVA,GENEVA AVE,"3",YES,0.112871659872,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","46"
"5964000",FUNSTON,FUNSTON AVE,"4",NO,0.128861861434,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5964000",FUNSTON,FUNSTON AVE,"4",NO,0.128861861434,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5795000",FRANKLIN,FRANKLIN ST,"3",NO,0.0200452948283,,BIKE ROUTE,2W,,,,N/W,NO,NO,"2006","0"
"5795000",FRANKLIN,FRANKLIN ST,"3",NO,0.0200452948283,,BIKE ROUTE,2W,,,,S/E,NO,NO,"2006","0"
"5734000",FOREST SIDE,FOREST SIDE AVE,"5",NO,0.138997414102,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2008","0"
"5734000",FOREST SIDE,FOREST SIDE AVE,"5",NO,0.138997414102,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2008","0"
"5919000",FULTON,FULTON ST,"4",NO,0.0286215953759,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"5919000",FULTON,FULTON ST,"4",NO,0.0286215953759,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"5929000",FULTON,FULTON ST,"4",NO,0.0586810157395,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"5929000",FULTON,FULTON ST,"4",NO,0.0586810157395,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"5863000",FREMONT,FREMONT ST,"3",NO,0.0641702845379,,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","0"
"5863000",FREMONT,FREMONT ST,"3",NO,0.0641702845379,,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","0"
"5779000",FRANCISCO,FRANCISCO ST,"5",NO,0.026758961031,,BIKE ROUTE,2W,,,,N/W,YES,NO,"0","0"
"5779000",FRANCISCO,FRANCISCO ST,"5",NO,0.026758961031,,BIKE ROUTE,2W,,,,S/E,YES,NO,"0","0"
"4180000",CLEMENT,CLEMENT ST,"5",NO,0.0585429694534,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"4180000",CLEMENT,CLEMENT ST,"5",NO,0.0585429694534,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"4181000",CLEMENT,CLEMENT ST,"5",NO,0.0590083795738,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"4181000",CLEMENT,CLEMENT ST,"5",NO,0.0590083795738,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"4182000",CLEMENT,CLEMENT ST,"5",NO,0.0587294087291,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"4182000",CLEMENT,CLEMENT ST,"5",NO,0.0587294087291,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"4183000",CLEMENT,CLEMENT ST,"5",NO,0.0588527585244,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"4183000",CLEMENT,CLEMENT ST,"5",NO,0.0588527585244,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"4185000",CLEMENT,CLEMENT ST,"5",NO,0.0586264134243,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2004","0"
"4185000",CLEMENT,CLEMENT ST,"5",NO,0.0586264134243,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2004","0"
"4186000",CLEMENT,CLEMENT ST,"5",NO,0.11741358196,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2004","0"
"4186000",CLEMENT,CLEMENT ST,"5",NO,0.11741358196,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2004","0"
"5770000",FRANCISCO,FRANCISCO ST,"5",NO,0.0910750058905,,BIKE LANE,1W,,,,S/E,NO,NO,"2004","0"
"5770000",FRANCISCO,FRANCISCO ST,"5",NO,0.0910750058905,,BIKE ROUTE,1W,,,,N/W,YES,NO,"2004","0"
"5771000",FRANCISCO,FRANCISCO ST,"5",NO,0.0912171041293,,BIKE LANE,1W,,,,S/E,NO,NO,"2000","0"
"5771000",FRANCISCO,FRANCISCO ST,"5",NO,0.0912171041293,,BIKE ROUTE,1W,,,,N/W,YES,NO,"2000","0"
"5772000",FRANCISCO,FRANCISCO ST,"5",NO,0.0911460041987,,BIKE ROUTE,1W,,,,N/W,YES,NO,"2000","0"
"5772000",FRANCISCO,FRANCISCO ST,"5",NO,0.0911460041987,,BIKE LANE,1W,,,,S/E,NO,NO,"2000","0"
"5773000",FRANCISCO,FRANCISCO ST,"5",NO,0.0911460035867,,BIKE LANE,1W,,,,S/E,NO,NO,"2000","0"
"5773000",FRANCISCO,FRANCISCO ST,"5",NO,0.0911460035867,,BIKE ROUTE,1W,,,,N/W,YES,NO,"2000","0"
"5775000",FRANCISCO,FRANCISCO ST,"5",NO,0.0924077045893,,BIKE ROUTE,2W,,,,N/W,YES,NO,"0","0"
"5775000",FRANCISCO,FRANCISCO ST,"5",NO,0.0924077045893,,BIKE ROUTE,2W,,,,S/E,YES,NO,"0","0"
"5776000",FRANCISCO,FRANCISCO ST,"5",NO,0.0925303254228,,BIKE ROUTE,2W,,,,N/W,YES,NO,"0","0"
"5776000",FRANCISCO,FRANCISCO ST,"5",NO,0.0925303254228,,BIKE ROUTE,2W,,,,S/E,YES,NO,"0","0"
"5777000",FRANCISCO,FRANCISCO ST,"5",NO,0.0911148360049,,BIKE ROUTE,2W,,,,N/W,YES,NO,"0","0"
"5777000",FRANCISCO,FRANCISCO ST,"5",NO,0.0911148360049,,BIKE ROUTE,2W,,,,S/E,YES,NO,"0","0"
"5778000",FRANCISCO,FRANCISCO ST,"5",NO,0.0433619943039,,BIKE ROUTE,2W,,,,N/W,YES,NO,"0","0"
"5778000",FRANCISCO,FRANCISCO ST,"5",NO,0.0433619943039,,BIKE ROUTE,2W,,,,S/E,YES,NO,"0","0"
"5701001",FOLSOM,FOLSOM ST,"5",NO,0.0336925317457,,BIKE LANE,2W,,,,N/W,NO,NO,"2015","0"
"5701001",FOLSOM,FOLSOM ST,"5",NO,0.0336925317457,,BIKE LANE,2W,,,,S/E,NO,NO,"2015","0"
"5701002",FOLSOM,FOLSOM ST,"5",NO,0.0388450886487,,BIKE LANE,2W,,,,N/W,NO,NO,"2015","0"
"5701002",FOLSOM,FOLSOM ST,"5",NO,0.0388450886487,,BIKE LANE,2W,,,,S/E,NO,NO,"2015","0"
"5655000",FOLSOM,FOLSOM ST,"4",NO,0.0281604197511,,BIKE LANE,2W,,,,N/W,NO,NO,"2000","0"
"5655000",FOLSOM,FOLSOM ST,"4",NO,0.0281604197511,,BIKE LANE,2W,,,,S/E,NO,NO,"2000","0"
"5656000",FOLSOM,FOLSOM ST,"4",NO,0.0400963498326,,BIKE LANE,2W,,,,N/W,NO,NO,"2000","0"
"5656000",FOLSOM,FOLSOM ST,"4",NO,0.0400963498326,,BIKE LANE,2W,,,,S/E,NO,NO,"2000","0"
"5657000",FOLSOM,FOLSOM ST,"4",NO,0.0606077657407,,BIKE LANE,2W,,,,N/W,NO,NO,"1996","0"
"5657000",FOLSOM,FOLSOM ST,"4",NO,0.0606077657407,,BIKE LANE,2W,,,,S/E,NO,NO,"1996","0"
"5658000",FOLSOM,FOLSOM ST,"4",NO,0.0292743319643,,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2000","0"
"5658000",FOLSOM,FOLSOM ST,"4",NO,0.0292743319643,,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2000","0"
"5659000",FOLSOM,FOLSOM ST,"4",NO,0.08181765092,,BIKE LANE,1W,GREEN PAINT,SAFE-HIT POSTS,SEPARATED BIKEWAY,S/E,NO,NO,"2000","0"
"5660000",FOLSOM,FOLSOM ST,"4",NO,0.085515139895,,BIKE LANE,1W,,,,S/E,NO,NO,"1997","0"
"5661000",FOLSOM,FOLSOM ST,"4",NO,0.0862893000534,,BIKE LANE,1W,,,,S/E,NO,NO,"2000","0"
"5662000",FOLSOM,FOLSOM ST,"4",NO,0.111498515825,,BIKE LANE,1W,,,,S/E,NO,NO,"1997","0"
"5663000",FOLSOM,FOLSOM ST,"4",NO,0.0606409158323,,BIKE LANE,1W,,,,S/E,NO,NO,"2003","0"
"5664000",FOLSOM,FOLSOM ST,"4",NO,0.172001052131,,BIKE LANE,1W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"1997","0"
"5665000",FOLSOM,FOLSOM ST,"4",NO,0.0806210144754,,BIKE LANE,1W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"1997","0"
"5666000",FOLSOM,FOLSOM ST,"4",NO,0.0914320261882,,BIKE LANE,1W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2000","0"
"5667000",FOLSOM,FOLSOM ST,"4",NO,0.0413266751708,,BIKE LANE,1W,GREEN-BACKED SHARROWS,,,N/W,YES,NO,"1997","0"
"5668000",FOLSOM,FOLSOM ST,"4",NO,0.0220792084143,,BIKE LANE,1W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2000","0"
"5669000",FOLSOM,FOLSOM ST,"4",NO,0.0222510910695,,BIKE LANE,1W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"1999","0"
"5670000",FOLSOM,FOLSOM ST,"4",NO,0.0224169387308,,BIKE LANE,1W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2005","0"
"5671000",FOLSOM,FOLSOM ST,"4",NO,0.0215403970785,,BIKE LANE,1W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2005","0"
"5672000",FOLSOM,FOLSOM ST,"4",NO,0.0423492283103,,BIKE LANE,1W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2003","0"
"5673000",FOLSOM,FOLSOM ST,"4",NO,0.0416828739866,,BIKE LANE,1W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"1997","0"
"5674000",FOLSOM,FOLSOM ST,"4",NO,0.0358299288515,,BIKE LANE,1W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2002","0"
"5650000",FOLSOM,FOLSOM ST,"4",NO,0.0740205492632,,BIKE LANE,2W,,,,N/W,NO,NO,"2006","0"
"5650000",FOLSOM,FOLSOM ST,"4",NO,0.0740205492632,,BIKE LANE,2W,,,,S/E,NO,NO,"2006","0"
"5651000",FOLSOM,FOLSOM ST,"4",NO,0.0684971632491,,BIKE LANE,2W,,,,N/W,NO,NO,"2005","0"
"5651000",FOLSOM,FOLSOM ST,"4",NO,0.0684971632491,,BIKE LANE,2W,,,,S/E,NO,NO,"2005","0"
"5652000",FOLSOM,FOLSOM ST,"4",NO,0.0667436376495,,BIKE LANE,2W,,,,N/W,NO,NO,"2003","0"
"5652000",FOLSOM,FOLSOM ST,"4",NO,0.0667436376495,,BIKE LANE,2W,,,,S/E,NO,NO,"2003","0"
"5653000",FOLSOM,FOLSOM ST,"4",NO,0.044997839498,,BIKE LANE,2W,,,,N/W,NO,NO,"1998","0"
"5653000",FOLSOM,FOLSOM ST,"4",NO,0.044997839498,,BIKE LANE,2W,,,,S/E,NO,NO,"1998","0"
"5654000",FOLSOM,FOLSOM ST,"4",NO,0.0225025795123,,BIKE LANE,2W,,,,N/W,NO,NO,"2000","0"
"5654000",FOLSOM,FOLSOM ST,"4",NO,0.0225025795123,,BIKE LANE,2W,,,,S/E,NO,NO,"2000","0"
"5587000",ARELIOUS WALKER,ARELIOUS WALKER DR,"5",NO,0.10515538462,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5587000",ARELIOUS WALKER,ARELIOUS WALKER DR,"5",NO,0.10515538462,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5588000",ARELIOUS WALKER,ARELIOUS WALKER DR,"5",NO,0.0514260578335,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5588000",ARELIOUS WALKER,ARELIOUS WALKER DR,"5",NO,0.0514260578335,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5589000",ARELIOUS WALKER,ARELIOUS WALKER DR,"5",NO,0.0527910358195,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5589000",ARELIOUS WALKER,ARELIOUS WALKER DR,"5",NO,0.0527910358195,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5450000",FELL,FELL ST,"3",NO,0.0926259431344,,BIKE LANE,1W,GREEN PAINT,CONCRETE,SEPARATED BIKEWAY,N/W,NO,NO,"2003","0"
"5451000",FELL,FELL ST,"3",NO,0.0923979312755,,BIKE LANE,1W,GREEN PAINT,CONCRETE,SEPARATED BIKEWAY,N/W,NO,NO,"2003","0"
"5452000",FELL,FELL ST,"3",NO,0.0912238748421,,BIKE LANE,1W,GREEN PAINT,CONCRETE,SEPARATED BIKEWAY,N/W,NO,NO,"2003","0"
"5316000",EUREKA,EUREKA ST,"4",NO,0.0405923505113,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5316000",EUREKA,EUREKA ST,"4",NO,0.0405923505113,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5317000",EUREKA,EUREKA ST,"5",NO,0.0699548269448,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5317000",EUREKA,EUREKA ST,"5",NO,0.0699548269448,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5318000",EUREKA,EUREKA ST,"5",NO,0.110633954861,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5318000",EUREKA,EUREKA ST,"5",NO,0.110633954861,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5319000",EUREKA,EUREKA ST,"5",NO,0.110791124004,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5319000",EUREKA,EUREKA ST,"5",NO,0.110791124004,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5320000",EUREKA,EUREKA ST,"5",NO,0.1105317494,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5320000",EUREKA,EUREKA ST,"5",NO,0.1105317494,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5321000",EUREKA,EUREKA ST,"5",NO,0.0243476060677,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5321000",EUREKA,EUREKA ST,"5",NO,0.0243476060677,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5322000",EUREKA,EUREKA ST,"5",NO,0.0861216333445,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"5322000",EUREKA,EUREKA ST,"5",NO,0.0861216333445,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"5323000",EUREKA,EUREKA ST,"5",NO,0.110565062658,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
