cnn_sgmt_pkey,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,cyc_ntwrk_yn,speed_limit,pk_metered_cnt,pk_on_st_cnt,oneway_yn,daily_ride_qrt,facility_type,surface_type,sharrow,Cluster_x,Cluster_y,Score_y2,Scale_Score_y2
8193000,27162000,27165000,NO,15.0,0.0,33.0,NO,12793.0,missing,missing,missing,2.0,5.0,0.0005187434208567215,68.25497339818804
8194000,27165000,27349000,NO,25.0,0.0,0.0,NO,3342.0,missing,missing,missing,5.0,4.0,0.0007797358280577478,71.89598056398393
8195000,27349000,27350000,NO,25.0,0.0,0.0,NO,22520.0,missing,missing,missing,4.0,1.0,0.00018688530033845346,59.13414217316158
8196101,27327000,27331000,NO,25.0,0.0,0.0,NO,22520.0,missing,missing,missing,5.0,2.0,0.0001908007154741226,59.319383373153514
8196201,27327000,27331000,NO,25.0,0.0,0.0,NO,22520.0,missing,missing,missing,5.0,2.0,0.0001908007154741226,59.319383373153514
8197101,27331000,27332000,NO,25.0,0.0,0.0,NO,27442.0,missing,missing,missing,2.0,6.0,0.0001833202703121334,58.96207073670247
8197201,27331000,27332000,NO,25.0,0.0,0.0,NO,30676.0,missing,missing,missing,2.0,6.0,0.0001833202703121334,58.96207073670247
8198000,27332000,27343000,NO,25.0,0.0,0.0,NO,35989.0,missing,missing,missing,6.0,4.0,0.00018297499387882416,58.945228069083754
8199000,27343000,27345000,NO,25.0,0.0,13.0,NO,39396.0,missing,missing,missing,4.0,5.0,0.00014419972016182733,56.81759811198202
8200000,27345000,27346000,NO,25.0,0.0,0.0,NO,35605.0,missing,missing,missing,5.0,0.0,0.0002394973697055588,61.35019318074444
8201000,27346000,27387000,NO,25.0,0.0,0.0,NO,34992.0,missing,missing,missing,0.0,4.0,0.00016461471492947268,58.00053248748024
8202000,27387000,27388000,NO,25.0,0.0,0.0,NO,34992.0,missing,missing,missing,4.0,4.0,0.0001841116477322476,59.00055494554887
8203000,27388000,27391000,NO,25.0,0.0,16.0,NO,18278.0,missing,missing,missing,4.0,6.0,0.00034341362999004325,64.56993993727505
8204000,27391000,27392000,NO,25.0,0.0,0.0,NO,11776.0,missing,missing,missing,6.0,0.0,0.0004921487444952247,67.784792241816
8205000,27392000,27403000,NO,25.0,0.0,0.0,NO,11776.0,missing,missing,missing,0.0,5.0,0.00047592100468152966,67.48524371598509
8206000,27403000,27404000,NO,25.0,0.0,0.0,NO,7900.0,missing,missing,missing,5.0,0.0,0.0007316989643545682,71.32790430564407
8207000,27404000,27407000,NO,25.0,0.0,0.0,NO,1994.0,missing,missing,missing,0.0,2.0,0.0013999018142539558,77.1241670603701
8208000,27407000,27408000,NO,25.0,0.0,0.0,NO,30380.5,missing,missing,missing,2.0,6.0,0.0001833202703121334,58.96207073670247
8209000,27408000,27683000,NO,15.0,0.0,18.0,NO,30380.5,missing,missing,missing,6.0,4.0,0.00014791026206045576,57.04457906661557
8210000,27683000,27684000,NO,15.0,0.0,0.0,NO,30380.5,missing,missing,missing,4.0,6.0,0.0010684324110158475,74.71011941731587
8211000,27684000,27687000,NO,15.0,0.0,0.0,NO,30380.5,missing,missing,missing,6.0,6.0,0.0009200923600633269,73.37472338553096
8212000,27687000,27688000,NO,25.0,0.0,0.0,NO,9738.0,missing,missing,missing,6.0,6.0,0.000519413011722168,68.26649789302894
8213000,27688000,27701000,NO,25.0,0.0,0.0,NO,11683.0,missing,missing,missing,6.0,2.0,0.00043499420805024366,66.68190740177722
8214000,27701000,27702000,NO,25.0,0.0,0.0,NO,11683.0,missing,missing,missing,2.0,6.0,0.0005391224524825385,68.59922960995924
8215000,27702000,27706000,NO,25.0,0.0,0.0,NO,13430.0,missing,missing,missing,6.0,5.0,0.00044740572403856435,66.93324827788057
8216000,27706000,27707000,NO,25.0,0.0,3.0,NO,13430.0,missing,missing,missing,5.0,1.0,0.0003565483681888139,64.9052704383073
8217000,27707000,27708000,NO,25.0,0.0,0.0,NO,13430.0,missing,missing,missing,1.0,5.0,0.0005042681288546471,68.00213041876982
8218000,27708000,27759000,NO,25.0,0.0,0.0,NO,13430.0,missing,missing,missing,5.0,6.0,0.0005279099903832404,68.41146468590063
8219000,27759000,27760000,NO,25.0,0.0,0.0,NO,11683.0,missing,missing,missing,6.0,0.0,0.0004921487444952247,67.784792241816
8220000,27760000,27763000,NO,15.0,0.0,0.0,NO,11683.0,missing,missing,missing,0.0,0.0,0.0005010206872256663,67.94441031147504
8221000,27763000,27772000,NO,15.0,0.0,0.0,NO,9723.0,missing,missing,missing,0.0,6.0,0.002237326268033813,81.31312782857454
8222000,27772000,27773000,NO,25.0,0.0,22.0,NO,1605.0,missing,missing,missing,6.0,0.0,0.0017358573970511408,79.04586114278527
8223000,27773000,27777000,NO,25.0,0.0,0.0,NO,4813.0,missing,missing,missing,0.0,5.0,0.0006433713578032314,70.17857346794007
8224000,27777000,27779000,NO,25.0,0.0,0.0,NO,4813.0,missing,missing,missing,5.0,6.0,0.0008629411738334644,72.80180910287936
8225000,27779000,27933000,NO,25.0,0.0,0.0,NO,5598.0,missing,missing,missing,6.0,6.0,0.0007932194452087198,72.0491512979861
8226000,27933000,27932000,NO,25.0,0.0,25.0,NO,5598.0,missing,missing,missing,6.0,6.0,0.0005336972542025345,68.50887138487171
8227000,27932000,27937000,NO,25.0,0.0,0.0,NO,5598.0,missing,missing,missing,6.0,0.0,0.0007910686718060135,72.02489436571008
8228000,27937000,27939000,NO,25.0,0.0,0.0,NO,4813.0,missing,missing,missing,0.0,6.0,0.0007603508019903057,71.67106511248193
8229000,27939000,27944000,NO,25.0,0.0,0.0,NO,4813.0,missing,missing,missing,6.0,5.0,0.0006755190838490869,70.61418832763111
8230000,50825000,33228000,NO,25.0,0.0,0.0,NO,28142.0,missing,missing,missing,0.0,2.0,0.00016392733684083817,57.96314894359146
8231000,33228000,33645000,NO,25.0,0.0,0.0,NO,20134.0,missing,missing,missing,2.0,2.0,0.00039430491122730823,65.8045168374266
8232000,33645000,20461000,NO,25.0,0.0,0.0,NO,22766.0,missing,missing,missing,2.0,5.0,0.00018236755022651478,58.915519532040676
8233000,20461000,20467000,NO,25.0,0.0,0.0,NO,22255.0,missing,missing,missing,5.0,0.0,0.0002394973697055588,61.35019318074444
8234000,20467000,20548000,NO,25.0,0.0,0.0,NO,33658.0,missing,missing,missing,0.0,0.0,0.00016493148890491847,58.01770794964108
8238000,24324000,24334000,NO,25.0,24.0,23.0,YES,176382.0,missing,missing,missing,0.0,4.0,6.754908167890081e-05,50.04255844464093
8239000,24334000,24934000,NO,25.0,23.0,19.0,YES,185849.0,missing,missing,missing,4.0,0.0,6.770671077163823e-05,50.06338204478219
8240000,24934000,24935000,NO,25.0,28.0,24.0,YES,164467.0,missing,missing,missing,0.0,0.0,6.788642572765934e-05,50.08706423608089
8241000,24935000,25139000,NO,25.0,26.0,22.0,YES,183629.0,missing,missing,missing,0.0,0.0,6.788642572765934e-05,50.08706423608089
8242000,25139000,25153000,NO,25.0,2.0,24.0,YES,149286.0,missing,missing,missing,0.0,3.0,6.76450813720817e-05,50.055246267100955
8243000,25153000,25154000,NO,25.0,2.0,25.0,YES,156683.0,missing,missing,missing,3.0,0.0,6.776433855775168e-05,50.07098286715676
8244000,25154000,25157000,NO,25.0,5.0,0.0,YES,139535.0,missing,missing,missing,0.0,3.0,7.202418424773141e-05,50.61565098676007
8245000,25157000,25164000,NO,25.0,1.0,0.0,YES,137720.0,missing,missing,missing,3.0,4.0,7.200507908391747e-05,50.61328084050764
8246000,25164000,25165000,NO,25.0,2.0,0.0,YES,144193.0,missing,missing,missing,4.0,2.0,7.442289790563607e-05,50.90834352033747
8250000,25235000,25248000,NO,25.0,0.0,11.0,YES,84646.0,missing,missing,missing,3.0,2.0,0.00013668684142644673,56.33956923661904
7552000,30037000,30038000,NO,25.0,0.0,0.0,NO,30380.5,missing,missing,missing,0.0,0.0,0.00016493148890491847,58.01770794964108
8254000,25272000,25274000,NO,25.0,0.0,24.0,NO,63071.0,missing,missing,missing,2.0,5.0,0.00011789635785665805,55.01835318121931
8255000,25274000,25282000,NO,25.0,0.0,6.0,NO,45028.0,missing,missing,missing,5.0,4.0,0.00013615457948978055,56.30471217496094
8256000,25282000,25283000,NO,25.0,0.0,3.0,NO,45755.0,missing,missing,missing,4.0,3.0,0.0001376575354160504,56.402790505246074
8257000,25283000,25284000,NO,25.0,0.0,10.0,NO,50638.0,missing,missing,missing,3.0,4.0,0.0001319415138846684,56.02389827126051
8258000,25284000,25285000,NO,25.0,0.0,9.0,NO,43093.0,missing,missing,missing,4.0,4.0,0.00013578716206442108,56.280570952626604
8259000,25285000,30043000,NO,25.0,0.0,0.0,NO,43093.0,missing,missing,missing,4.0,4.0,0.00018048515900624413,58.82282405772561
8260000,30043000,25287000,NO,25.0,0.0,0.0,NO,43093.0,missing,missing,missing,4.0,3.0,0.00018173632193926623,58.88454272099132
8261000,25287000,25288000,NO,25.0,0.0,0.0,NO,41809.0,missing,missing,missing,3.0,4.0,0.00017324034910735475,58.45681109218569
8263000,25508000,25509000,NO,25.0,0.0,0.0,NO,35088.0,missing,missing,missing,4.0,3.0,0.0001851607647740641,59.05131865654842
8264000,25509000,25510000,NO,25.0,0.0,0.0,NO,28802.0,missing,missing,missing,3.0,0.0,0.0001748751963231982,58.540724636250914
8265000,25510000,25517000,NO,25.0,0.0,0.0,NO,28802.0,missing,missing,missing,0.0,5.0,0.00017493914641841766,58.54399110648316
8266000,25517000,25518000,NO,25.0,0.0,0.0,NO,43376.0,missing,missing,missing,5.0,2.0,0.000186434621763046,59.112571630363306
8267000,25518000,25519000,NO,25.0,0.0,0.0,NO,43376.0,missing,missing,missing,2.0,4.0,0.00017079626098128164,58.32987222329439
8268000,25519000,25530000,NO,25.0,0.0,0.0,NO,48361.0,missing,missing,missing,4.0,4.0,0.00018048515900624413,58.82282405772561
8269000,25530000,25531000,NO,25.0,0.0,0.0,NO,47977.0,missing,missing,missing,4.0,6.0,0.00018954545198675047,59.2604131806865
8270101,25531000,30764000,NO,25.0,0.0,0.0,NO,38626.0,missing,missing,missing,6.0,5.0,0.00018885563187375702,59.22784008172215
8270102,30764000,25572000,NO,25.0,0.0,0.0,NO,35102.0,missing,missing,missing,5.0,5.0,0.0001953153817806452,59.52831426449703
8271000,25572000,25536000,NO,25.0,0.0,0.0,NO,35260.0,missing,missing,missing,5.0,5.0,0.0001953153817806452,59.52831426449703
8272000,25536000,25575000,NO,25.0,2.0,0.0,YES,36742.0,missing,missing,missing,5.0,3.0,0.0001668943416387736,58.12340374450173
8273000,25575000,25576000,NO,25.0,6.0,2.0,YES,33420.0,missing,missing,missing,3.0,4.0,0.00010715854698292096,54.165189700817706
8274000,25576000,25597000,NO,25.0,16.0,11.0,YES,33891.0,missing,missing,missing,4.0,3.0,9.122587143534215e-05,52.72707796958956
8275000,25597000,25599000,NO,25.0,16.0,15.0,NO,30007.0,missing,missing,missing,3.0,0.0,7.568329211212815e-05,51.05837870588381
8277000,24438000,24460000,NO,25.0,11.0,5.0,NO,193822.0,missing,missing,missing,0.0,0.0,6.902116150709298e-05,50.23516329322432
8278000,20739000,20625000,NO,25.0,0.0,0.0,NO,50034.0,missing,missing,missing,2.0,0.0,0.00017088065867836943,58.33428579390082
8279000,20625000,20620000,NO,25.0,0.0,35.0,NO,42859.0,missing,missing,missing,0.0,5.0,0.0001173258628243157,54.97501711468111
8280000,22206000,22209000,NO,25.0,0.0,33.0,NO,37150.0,missing,missing,missing,3.0,4.0,0.00012805302400706626,55.75664424932788
8281000,22209000,22220000,NO,25.0,0.0,0.0,NO,53705.0,missing,missing,missing,4.0,4.0,0.00017836558065050195,58.71728437181794
8282000,22220000,22223000,YES,25.0,0.0,0.0,NO,54813.0,BIKE ROUTE,missing,YES,4.0,5.0,0.0001640753775724306,57.97121347115926
8283000,21829000,21821000,NO,25.0,1.0,0.0,YES,65614.0,missing,missing,missing,4.0,6.0,8.043035671547985e-05,51.60187087602823
8285000,21233000,21819000,NO,25.0,0.0,0.0,YES,65651.0,missing,missing,missing,0.0,6.0,0.0001666738840629793,58.111594678978165
8287000,24687000,24688000,NO,25.0,8.0,0.0,YES,195533.0,missing,missing,missing,3.0,3.0,7.2009140336421e-05,50.61378472353951
8288000,24688000,24730000,NO,25.0,4.0,0.0,YES,141227.0,missing,missing,missing,3.0,3.0,7.2009140336421e-05,50.61378472353951
8289000,24730000,24702000,NO,25.0,3.0,0.0,YES,126728.0,missing,missing,missing,3.0,3.0,7.2009140336421e-05,50.61378472353951
8290000,24702000,24753000,NO,25.0,4.0,0.0,YES,111435.0,missing,missing,missing,3.0,3.0,7.2009140336421e-05,50.61378472353951
8291000,24753000,24754000,NO,25.0,7.0,0.0,YES,109561.0,missing,missing,missing,3.0,2.0,7.218487119132012e-05,50.63556062432133
8293000,20315000,20314000,NO,25.0,19.0,14.0,NO,64638.0,missing,missing,missing,3.0,5.0,6.904434518356986e-05,50.238163645419334
8294000,20314000,20347000,NO,25.0,20.0,13.0,NO,72259.0,missing,missing,missing,5.0,5.0,7.07633511634962e-05,50.45787035050756
8295000,20347000,20356000,NO,25.0,16.0,13.0,NO,64377.0,missing,missing,missing,5.0,4.0,7.043588005436804e-05,50.4164306551792
8296000,20356000,20355000,NO,25.0,2.0,0.0,NO,62927.0,missing,missing,missing,4.0,2.0,7.959341543473037e-05,51.50841866906836
8297000,20355000,20363000,NO,15.0,0.0,19.0,NO,44577.0,missing,missing,missing,2.0,5.0,0.0001407241983049358,56.59963260425398
8298000,20363000,20380000,NO,15.0,0.0,0.0,NO,51615.0,missing,missing,missing,5.0,4.0,0.00020299660635645874,59.87293074816277
8299000,20380000,20382000,NO,15.0,0.0,0.0,NO,49505.0,missing,missing,missing,4.0,4.0,0.00021792969175740915,60.50709375667162
8300000,20382000,20383000,NO,25.0,0.0,0.0,NO,48293.0,missing,missing,missing,4.0,4.0,0.00018048515900624413,58.82282405772561
8301000,20383000,20384000,NO,25.0,0.0,0.0,NO,39074.0,missing,missing,missing,4.0,0.0,0.00018796485783044193,59.185601534805954
8302000,20384000,20392000,NO,25.0,0.0,19.0,NO,38148.0,missing,missing,missing,0.0,6.0,0.00014300315426255737,56.74315483731671
8303000,20392000,20394000,NO,25.0,0.0,0.0,NO,36858.0,missing,missing,missing,6.0,0.0,0.00022288091002854303,60.70779655245582
8305000,20393000,51996000,NO,25.0,0.0,0.0,NO,32681.0,missing,missing,missing,0.0,5.0,0.00017493914641841766,58.54399110648316
8306000,22965000,32993000,NO,15.0,0.0,0.0,NO,10351.0,missing,missing,missing,1.0,5.0,0.0008388215584505501,72.54854387381371
8307000,32993000,22963000,NO,15.0,5.0,0.0,NO,12123.0,missing,missing,missing,5.0,5.0,0.0003378970175900306,64.4252588036415
8308000,21745000,21747000,NO,25.0,4.0,0.0,NO,57881.0,missing,missing,missing,3.0,6.0,8.055719431532808e-05,51.615948550800084
8309000,26830000,50513000,NO,25.0,0.0,0.0,NO,65022.0,missing,missing,missing,4.0,3.0,0.00017961674358352403,58.77973390134737
8310000,50256000,25238000,NO,25.0,0.0,0.0,NO,79406.0,missing,missing,missing,3.0,2.0,0.00016900414785895826,58.235635393860846
8311000,25238000,50250000,NO,25.0,0.0,0.0,NO,81079.0,missing,missing,missing,2.0,2.0,0.00016776608295504753,58.16994728013353
8312000,22452000,51128000,NO,25.0,0.0,17.0,NO,12803.0,missing,missing,missing,4.0,1.0,0.0003849145017925255,65.58917872274343
8313000,20798000,20800000,NO,25.0,0.0,0.0,NO,4654.0,missing,missing,missing,0.0,3.0,0.0006426195816206961,70.16812805004561
8314000,26179000,26167000,NO,25.0,0.0,0.0,NO,11041.0,missing,missing,missing,2.0,4.0,0.0004763631873897611,67.4935405103804
8315000,26167000,26169000,NO,25.0,0.0,0.0,NO,17908.0,missing,missing,missing,4.0,1.0,0.000386843887789961,65.63384849973049
8316000,26169000,26177000,NO,25.0,0.0,0.0,NO,15652.0,missing,missing,missing,1.0,5.0,0.0005156486516785742,68.20151456299529
8317000,24166000,24156000,NO,25.0,2.0,10.0,YES,112196.0,missing,missing,missing,3.0,6.0,6.789530918968273e-05,50.088233240125376
8318000,24156000,24155000,NO,25.0,7.0,20.0,YES,114400.0,missing,missing,missing,6.0,0.0,7.601962878881407e-05,51.097993382396254
5547000,26590000,26592000,NO,25.0,13.0,10.0,NO,86410.0,missing,missing,missing,5.0,3.0,7.055866933665144e-05,50.431991506860925
5548000,26592000,26607000,NO,25.0,16.0,14.0,NO,87943.0,missing,missing,missing,3.0,4.0,6.871687407444168e-05,50.19568976427962
5555000,26648000,26649000,NO,25.0,23.0,18.0,NO,76709.0,missing,missing,missing,4.0,5.0,6.884541680256308e-05,50.21238618409488
5556000,26649000,26653000,NO,25.0,22.0,18.0,NO,60306.0,missing,missing,missing,5.0,4.0,7.043588005436804e-05,50.4164306551792
5557000,26653000,26657000,NO,25.0,3.0,16.0,NO,48639.0,missing,missing,missing,4.0,3.0,6.960719403937947e-05,50.31069814087175
5558000,26657000,26670000,NO,25.0,0.0,7.0,NO,41785.0,missing,missing,missing,3.0,0.0,0.00013029632630405158,55.91179949351047
5559000,26670000,26663000,NO,25.0,0.0,0.0,NO,34500.0,missing,missing,missing,0.0,0.0,0.00016493148890491847,58.01770794964108
5568201,26763000,26764000,NO,15.0,0.0,77.0,NO,34158.0,missing,missing,missing,3.0,1.0,0.0001306249316843409,55.934302500354306
5569101,26764000,26784000,NO,15.0,0.0,0.0,NO,27098.0,missing,missing,missing,1.0,5.0,0.0001943231627372436,59.482813184928915
5569201,26764000,26784000,NO,15.0,0.0,0.0,NO,27098.0,missing,missing,missing,1.0,5.0,0.0001943231627372436,59.482813184928915
5570101,26784000,26786000,NO,25.0,0.0,0.0,NO,14457.0,missing,missing,missing,5.0,2.0,0.00048747414948041963,67.69952867855918
5570201,26784000,26786000,NO,25.0,0.0,0.0,NO,14457.0,missing,missing,missing,5.0,2.0,0.00048747414948041963,67.69952867855918
5571101,26786000,26790000,NO,25.0,0.0,0.0,NO,5966.0,missing,missing,missing,2.0,4.0,0.0006512859234086825,70.2878061989553
5571201,26786000,26790000,NO,25.0,0.0,0.0,NO,8453.0,missing,missing,missing,2.0,4.0,0.000510537214020893,68.11251338643608
5573000,26797000,26791000,NO,25.0,0.0,0.0,NO,2089.0,missing,missing,missing,5.0,0.0,0.0014887342049273227,77.67382259539652
5587000,33145000,20092000,YES,25.0,0.0,0.0,NO,1486.0,BIKE ROUTE,missing,YES,3.0,3.0,0.0019196977017331123,79.94521178138919
5595000,20051000,33223000,NO,25.0,0.0,0.0,NO,503.0,missing,missing,missing,,,0.01458774631721219,98.06345573936237
5596000,33223000,33220000,NO,25.0,0.0,0.0,NO,1486.0,missing,missing,missing,,1.0,0.0020506767136699786,80.53487356492325
5597000,20105000,20104000,NO,25.0,0.0,0.0,NO,4348.0,missing,missing,missing,,1.0,0.000797266433624693,72.0946164028875
5598000,20104000,20107000,NO,25.0,0.0,0.0,NO,4348.0,missing,missing,missing,1.0,3.0,0.0006789492307839597,70.65943846677457
5611000,22243000,22248000,NO,25.0,0.0,0.0,NO,37400.0,missing,missing,missing,4.0,0.0,0.00018796485783044193,59.185601534805954
5612000,22248000,22247000,NO,25.0,0.0,0.0,NO,31459.0,missing,missing,missing,0.0,5.0,0.00017493914641841766,58.54399110648316
5613000,20530000,20529000,NO,15.0,0.0,0.0,NO,53489.0,missing,missing,missing,5.0,4.0,0.00020111195917417427,59.78959904296251
5614000,50189000,25270000,NO,25.0,0.0,0.0,NO,40059.0,missing,missing,missing,1.0,4.0,0.00017022583183293723,58.2999843704923
5615000,21507000,21508000,NO,25.0,0.0,0.0,NO,27514.0,missing,missing,missing,6.0,4.0,0.00018297499387882416,58.945228069083754
8319000,24155000,24151000,NO,25.0,7.0,18.0,YES,95385.0,missing,missing,missing,0.0,3.0,6.778638196697502e-05,50.07388857571837
8320000,24151000,24121000,NO,25.0,9.0,16.0,YES,99808.0,missing,missing,missing,3.0,5.0,6.789576621301465e-05,50.08829337719487
8321000,24152000,33034000,NO,25.0,5.0,37.0,NO,75848.0,missing,missing,missing,6.0,2.0,7.3296027594688e-05,50.77203552270535
8322000,24154000,25670000,NO,25.0,0.0,37.0,NO,13589.0,missing,missing,missing,3.0,5.0,0.0003928835464124521,65.77225400952906
8323000,25670000,25678000,NO,25.0,0.0,0.0,YES,695.0,missing,missing,missing,5.0,5.0,0.007525949959435499,92.15072388378046
8324101,25678000,25714000,NO,25.0,0.0,0.0,NO,6128.0,missing,missing,missing,5.0,1.0,0.0007137380022585975,71.10586599763057
8324201,25678000,33615000,NO,25.0,0.0,36.0,NO,2027.0,missing,missing,missing,5.0,1.0,0.0013768089677599555,76.97556256351282
8325000,25714000,25782000,NO,25.0,0.0,0.0,YES,8711.0,missing,missing,missing,1.0,4.0,0.0005265747790042318,68.3888398695778
8326000,25782000,25783000,NO,25.0,0.0,0.0,NO,17740.0,missing,missing,missing,4.0,6.0,0.0004965176562430676,67.86375120560635
8328000,25784000,25755000,NO,25.0,0.0,0.0,NO,19799.0,missing,missing,missing,4.0,5.0,0.0004241879514442753,66.45716343394173
8329000,51126000,22452000,NO,25.0,0.0,0.0,NO,12803.0,missing,missing,missing,3.0,4.0,0.0004978159776300125,67.88708178072025
8330000,22452000,22461000,NO,25.0,0.0,35.0,NO,13800.0,missing,missing,missing,4.0,0.0,0.00035899239421787696,64.96630112449385
8331000,24074000,24071000,NO,25.0,11.0,0.0,YES,117450.0,missing,missing,missing,2.0,4.0,7.200507908391747e-05,50.61328084050764
8332000,24071000,24072000,NO,25.0,9.0,0.0,YES,117481.0,missing,missing,missing,4.0,2.0,7.442289790563607e-05,50.90834352033747
8333000,20089000,20090000,NO,25.0,0.0,11.0,NO,15087.0,missing,missing,missing,6.0,4.0,0.0003305730371013393,64.22948358540837
8334000,24455000,25905000,NO,25.0,5.0,17.0,YES,129150.0,missing,missing,missing,3.0,3.0,6.766429479706735e-05,50.057783451409136
8335001,25905000,35009000,NO,25.0,3.0,0.0,YES,113436.0,missing,missing,missing,3.0,4.0,7.200507908391747e-05,50.61328084050764
8336000,25910000,25911000,NO,25.0,0.0,12.0,YES,65460.0,missing,missing,missing,5.0,5.0,0.00021631819096347283,60.44078514663126
8337000,25911000,25921000,NO,25.0,0.0,29.0,YES,86934.0,missing,missing,missing,5.0,4.0,0.00016260031968832312,57.89053265097644
8338000,25921000,50320000,NO,25.0,0.0,12.0,YES,79071.0,missing,missing,missing,4.0,5.0,0.00014962033373083834,57.14727720690085
8339000,27091000,27044000,NO,25.0,0.0,0.0,NO,16754.0,missing,missing,missing,4.0,1.0,0.0004725652063502252,67.42202556915383
8340000,27044000,50560000,NO,25.0,0.0,0.0,NO,16461.0,missing,missing,missing,1.0,1.0,0.00046820496455563226,67.33921128332729
8341101,27178000,27181000,NO,25.0,0.0,0.0,NO,29083.0,missing,missing,missing,0.0,2.0,0.00016392733684083817,57.96314894359146
8341201,27178000,27181000,NO,25.0,0.0,0.0,NO,29083.0,missing,missing,missing,0.0,2.0,0.00016392733684083817,57.96314894359146
8342101,27181000,27193000,NO,25.0,0.0,0.0,NO,28767.0,missing,missing,missing,2.0,5.0,0.00018236755022651478,58.915519532040676
8342102,27193000,27194000,NO,35.0,0.0,0.0,NO,27124.0,missing,missing,missing,5.0,3.0,0.00020655772374115504,60.02829848130473
8342201,27181000,33560000,NO,25.0,0.0,20.0,NO,23589.0,missing,missing,missing,2.0,1.0,0.0001458451546150197,56.918964778893965
8344201,27196000,27087000,NO,35.0,0.0,5.0,NO,25728.0,missing,missing,missing,4.0,6.0,0.00019973470777447742,59.7282070444835
8345101,27087000,27152000,NO,35.0,0.0,0.0,NO,21678.0,missing,missing,missing,6.0,0.0,0.0002125456158713157,60.28360242088333
8345102,27152000,27153000,NO,35.0,0.0,0.0,NO,23769.0,missing,missing,missing,0.0,6.0,0.00019212590806218062,59.38121921618365
8347101,27156000,27157000,NO,35.0,0.0,0.0,NO,24635.0,missing,missing,missing,2.0,5.0,0.0001981869414138261,59.658706990452615
8347201,27156000,27157000,NO,35.0,0.0,0.0,NO,24635.0,missing,missing,missing,2.0,5.0,0.0001981869414138261,59.658706990452615
8348101,27157000,27172000,NO,35.0,0.0,0.0,NO,24825.0,missing,missing,missing,5.0,4.0,0.00024826474797374836,61.67139912377081
8350201,27175000,27176000,NO,35.0,0.0,0.0,NO,25466.0,missing,missing,missing,0.0,4.0,0.00020697532353755312,60.0463421697917
8351101,27176000,27261000,NO,35.0,0.0,0.0,NO,24032.0,missing,missing,missing,4.0,5.0,0.00025648175811156265,61.9623060007966
